voter_id,election_id,ballot_id,candidate_choice,timestamp,registration_hash,encrypted_vote,signature,blind_signature,zkp_proof,threshold_shares,ballot_status,is_verified,tally_share,audit_trail_hash,event_type,action_notes
UO3PG62UUN15,2025E2,B00055,CandidateC,2025-09-20T12:02:00,reg_jhmp4bgfk441qas6,enc_8sprez36wjdh3cva,sig_3zzvw5gw2fout0zt,bsgn_w9ax9i9xhq89bxqs,zkp_dreqn4fb1tiwmy0x,"share_medrlnt1l4zydclj,share_0k9p4vg56bgykfsh,share_uebrhpg1pavglyyh",submitted,False,tally_p6krpbdpfa21bpcr,335521a107711e53317fe888cb5ff2aa286361eef9740c3737d4785e39f9f805,registration,Late ballot
QHCO0EV1IWA9,2025E1,B00056,CandidateA,2025-09-20T14:40:00,reg_yk2xedkh86014gec,enc_ehe8cjzrmkfpsskj,sig_5g86x0p8v9xlcz8j,bsgn_qfrf8wz8c6sa65xo,zkp_085b77odz5ltvtt5,"share_3ccjd66hgzfoakuy,share_jmnkxbt8utrymgu3,share_aj6oskfa5novrpj2",invalid,False,tally_dvxw69rmplaktvjt,cc16a14e67c581ac1bb0be320527df98f9005dae1a9798e8cdb81ff48ba0969d,audit,Late ballot
B8G5PRJFC08G,2025E2,B00057,CandidateC,2025-09-20T14:52:00,reg_prwxdfh4suw1nsoq,enc_vhg1mqll7dsqc87s,sig_xwv85fi6t3l59rl3,bsgn_s1kzmkaxz4thhpx6,zkp_gtw8ook976jk13p2,"share_mniub2hu1capp5w7,share_0kya2g2mjdxkttb4,share_tbm300xz9r7qzv7o",verified,False,tally_r5iqc3f8m3kexbay,0a29351b6876514c6b2257889063915a5146ba08728055bf21865da7164adff9,verification,Late ballot
4VN06Q6EP4ZZ,2025E1,B00058,CandidateC,2025-09-20T16:59:00,reg_kdqfkhaxik9ftzkf,enc_l933comhv17f1khh,sig_uis7cs2m3junevs8,bsgn_ae6c5i5u1fp8fm8u,zkp_t9gepd3c43wh7o8a,"share_4agaig57c6u1en61,share_g8w63qn3rklb80xv,share_642957rasgrarnui",verified,True,tally_zov6j0c0nawvehg7,7d1757232cab3bde7b3b3ce2513323bfad2594f38b7b7a2508a5c7ce60d92a19,ballotsubmission,Late ballot
2LZBW9ZN0FOI,2025E2,B00059,CandidateC,2025-09-20T09:46:00,reg_5feu3rc1c3bbaod3,enc_8ioms6fmzm132853,sig_2ianoz0eplpezg4k,bsgn_jv40sh6k4wofe2d0,zkp_ugq22ppp4r333uh4,"share_e51ayful3vbpsnql,share_fcnvcx5t5crt91qd,share_v0tebhhyha3l8bhf",invalid,True,tally_pdkvmep0pr9sz3d1,7382e26e878bd2c452cc454a75cb8d3a89e5958cf832a1bfabfe0e102e7dd3a5,registration,Manual review
B6S1HM4WRRP0,2025E1,B00060,CandidateB,2025-09-20T11:46:00,reg_sci3xyixq25pxul9,enc_udt3t41e8ln0lynk,sig_ipj6cwlrg2oe3gyr,bsgn_9ghmodtt9w9bzmqm,zkp_m03cgjx6bn275m2h,"share_i8wu5xq2a8s4s004,share_tgfhkbao9ymv9yk2,share_opmvat1gjx92o31x",created,True,tally_3n4iaj2anl471v83,6909f84814820a02beda158f5af2e9c08e916eb673db703c7789ae99b93ff94d,verification,No issue
QT5KR4TX85G8,2025E3,B00061,CandidateC,2025-09-20T10:14:00,reg_hc3wwdy7cjxzw9k9,enc_ujot3uen9gxyevt7,sig_sot3nezopmifrqzi,bsgn_9q49uo5ka9t6p4lc,zkp_b61ejpuaj6qvgvh0,"share_s2f3o0u7u18rsscy,share_83lh8dpgcg7ixalp,share_6cdnx7rypa2emvia",verified,True,tally_dqn05meu0lq9qqlm,c3e546b20af89c1901c97ed54a58091bfbe85fe1951c802eb884a5d3f7ddd7bd,ballotsubmission,Manual review
SIY0LONEIQSV,2025E1,B00062,CandidateE,2025-09-20T08:55:00,reg_4o5xuan6iy8m677y,enc_092045ayw7rz3ouw,sig_3q08dshcyfopz3ig,bsgn_uyp78gutqqaqx3ok,zkp_vj9av05k12othqlt,"share_gsongfpc0dh5fh6u,share_2i5jz8j0cut7e0md,share_s2jn7vcwbvspky7l",created,False,tally_58zfc02s0gb8llo5,6728729d56178bafbc83b1637aec4b763c7da8efbb7c15aa3316998aef4605a3,registration,Late ballot
R4U9HDEL560N,2025E1,B00063,CandidateA,2025-09-20T09:59:00,reg_i2vdt9hmhxebt1k7,enc_jgitj4rgoyih5nfd,sig_tkwb4vaajsibobig,bsgn_bvb570a3832k3h3s,zkp_z8qvbiw6cakfxih4,"share_ga16u9v1mp81in9o,share_qh457i8azc8zrzp8,share_7nmkk1s4ky8o13uc",submitted,False,tally_u1284tk3qn4qk6dk,519382834895a257e7925cb9197cb7dff922c64fb60d6431273c87b0c3696441,ballotsubmission,Late ballot
IY8A7QAOELET,2025E2,B00064,CandidateD,2025-09-20T09:13:00,reg_pix46rc964tk2i6k,enc_8pvlyg8x70u2ze7k,sig_yi8y5dxrio0ogjpb,bsgn_3wlzs4y6jy3zrv0m,zkp_88kz0ci8grz3jh8u,"share_6xjiu7ugr1e6cy68,share_us5gq5bsrdb0psv9,share_qafqplldqmapshu6",verified,True,tally_g7eh2n42p9r3ns9v,f1d50a8a83c33a6c685e4fa6b4797cc9f23a06ced0d1839494df9d5823396f2e,tally,Late ballot
LP69TV1D8V6D,2025E1,B00065,CandidateC,2025-09-20T09:51:00,reg_qwg0y6v46zlsz48a,enc_vdei7ezmrht5mmmh,sig_bfh5r6ynuu2eh5uh,bsgn_1l1dsmh0xyf0kc0a,zkp_579t9ev6b90oa51f,"share_lwjmpzoska19zcfo,share_dvn3xxb3wzwly241,share_drsudzr5l5y58yyj",invalid,False,tally_cb7enkbjmwjopo6d,9506f9a48956f43d47e4d771aecf8e246a4f6e0c6b7dfe4c4e31bbca7df7490a,ballotsubmission,OK
DFZSP88LUEB8,2025E1,B00066,CandidateD,2025-09-20T15:48:00,reg_txj5uj3w74s76t6e,enc_4fpz4bpksydb0qf9,sig_47a9fq0ubmkhwtdx,bsgn_mwwq3y4g04zk0hc5,zkp_5hvdxcvdzxwjem3j,"share_ki0x7ekf08ersrpu,share_wdp7oq12dibam1vz,share_2pauqy40jn30w3dz",verified,True,tally_w0z7byqkw9x3niuw,ad8c3e411e17c314a2350fc3621906413cb0ebd0dc399ee220c8f47447c8f319,verification,Late ballot
0L98ET9BD1G4,2025E3,B00067,CandidateC,2025-09-20T11:04:00,reg_tg6pzgo1zlqfykyy,enc_3qmqsoadx95bvosc,sig_s58xid24a4rpov45,bsgn_9kz054cdjj6ioeek,zkp_zzzd4s0d1e35n8qb,"share_2gkutq8x0i4r2kvg,share_j3u65zylduzecexx,share_0d0952okxt8u3g5g",invalid,False,tally_21foo9xlcif7lzm7,c829d8f9b02ed827babec1698c477db0a1baf7e284042781cdc62c1eabdfad91,verification,OK
L3PI2RFANUP7,2025E3,B00068,CandidateB,2025-09-20T17:53:00,reg_8a2qg8z15k3piccv,enc_n1iza0mttxwxflb5,sig_wnlru51e3r2zn7ts,bsgn_qmksuy8i8jv59bhv,zkp_kijcgddr88ustcdu,"share_gqg1623y8cdulf3u,share_iu3g2khjeordayny,share_xh6o1m2e7r485d5s",invalid,False,tally_7of1wf9vu40ejcvl,510198a342fcd7ed4fc9834247336ea06532a9a44d5f88e3b891c1caa4092a62,ballotsubmission,Manual review
TVT7ZG3FZYNT,2025E1,B00069,CandidateB,2025-09-20T16:57:00,reg_qudydk0grkawuujb,enc_5kepxlvut4zk7iuv,sig_obxj2c989xusm4og,bsgn_m2v1zwiv5eup9xwj,zkp_w4xp5obozy7sysbf,"share_sm1getojhw8pn6ad,share_un6ejzv34zmsimqo,share_9mxmhsdnj5t03tc6",submitted,True,tally_tfej4eko4ftmmi1i,ecaa9168721c707f72c60cc671fd249be6912069464f6ff738f1a40afb582bfc,verification,No issue
41Y4GVXY44BB,2025E2,B00070,CandidateB,2025-09-20T11:47:00,reg_3o24dbx25a4x9kf7,enc_4vumo3l708pw4ke8,sig_y0rbg5jxlne87wf0,bsgn_uhidaxfbg3ssxpqe,zkp_uze14423knthll8c,"share_794qjko9k0mg1xv4,share_341kgieqsalthsuh,share_jx629pdpxsg9595h",verified,False,tally_g8g0daywbkakpj39,3e9858283c8e166266c93003ac975fa9539f382114dd5c62334194e411cd917a,registration,No issue
O9ZFFSAE57OE,2025E3,B00071,CandidateB,2025-09-20T12:26:00,reg_f842mx5x19xg9ffx,enc_z94x1j7h05q5uh5j,sig_1503li886hncea9h,bsgn_4lka05oimju59uo5,zkp_kf85zdxozfvqinwo,"share_7phs4uzwo1lvkowr,share_xfx23bh524ez7pw5,share_jgvhmstru7249qsr",verified,True,tally_q5yuequnkheg8lam,88ecefea6404b3200500e90861ab76b0e45c0bee8eafef96c8ba1b9a30629000,verification,OK
GA57SWEJ4ITH,2025E3,B00072,CandidateD,2025-09-20T16:02:00,reg_64ojbf1lee3ccqi5,enc_2063e8cu1sdq47z7,sig_z11n72k8aom3oecf,bsgn_7hejr5vhjf69laye,zkp_olwdbl795jr3zmyg,"share_6q8cb0uxch4ima1n,share_zo9bhob964ajnv11,share_u5bevbp0betfwzty",submitted,False,tally_x9pkwbperi6vu5cl,5c0b754c85100320e65fb277c58574a84821467648315e7e3b47d1c4cae35265,verification,No issue
OE9Y6XHLRNOX,2025E3,B00073,CandidateC,2025-09-20T10:49:00,reg_0hsqud1y3yhkcm7u,enc_41xtnvzpny7lz0tr,sig_n8wt1kf7s8pq2oir,bsgn_gxj7jiqzydex1449,zkp_qtrebru155tdhrug,"share_p8ywjuyazhf1tqo5,share_qk2xbrwjbqunwosl,share_12hq59seu7hozbq5",created,True,tally_x3548bitoba8aywp,9353094498a396c22487effb838ab81c5f6090832b1d45f67aedc32909e3b1b7,audit,Late ballot
RDMGBIEG4VHM,2025E1,B00074,CandidateB,2025-09-20T10:55:00,reg_0n71myhjfhr8d0xj,enc_whr7dd1a1dgu7b2c,sig_44qe3gy6avktokkz,bsgn_syki9kg1bd886rxs,zkp_rj86x384ogkgh9pu,"share_qqbshaicrn01o45j,share_33xtiznffl6t1wiu,share_4rf45oia8ffj34ua",verified,True,tally_zckhsjr4d0d1ah7y,7ad7892ce459d2bebac28ba6e56fb5139018ffb4dbc456537f0c29177076faad,verification,No issue
JTXWSQMAKFM7,2025E2,B00075,CandidateA,2025-09-20T15:18:00,reg_39fvqxe6yxafl15y,enc_jmcq1xfxnyha6rlh,sig_wnk73dmpx9i8a864,bsgn_zu33hp1umc37bahx,zkp_tsvwsnekn8ykv5rc,"share_cmstdrf3h5kkx5s9,share_a96vmw5i7jlbolvg,share_q2u2rgxyd64gnrid",verified,False,tally_31krt53l6ndgfyo0,0fe41228385bf478ffc1649eda6a985918e70d99322a4356728d779a8e53c899,audit,Manual review
KVZ5PORDH7U1,2025E2,B00076,CandidateC,2025-09-20T16:12:00,reg_bu9ftfnow5s1q4op,enc_pnz7df8z979pebs8,sig_dg8jlje7afqvx1sq,bsgn_nwogp6iqs1fu5gck,zkp_tq0wq0483zcpvlfk,"share_qvd7ks0h36cja6n7,share_nlzgs2kewl4kzxb4,share_o1cg67z1vlkbpqlb",invalid,True,tally_sxw0udv0e3jppu9u,de7b00e51b23285045effc658ec4115264c70d2c0a00dd8a24f74fdb38cf756b,ballotsubmission,Late ballot
VSRQ10H8XW89,2025E3,B00077,CandidateA,2025-09-20T16:40:00,reg_b9osirg2tkbxn7j7,enc_sy12qu2g3ijm7sjy,sig_1hgkypivx4buk22r,bsgn_oq4u0q89zka8zs5b,zkp_7618wfy0j8ooseis,"share_jj10lymqgixesw0x,share_x1oyzo1gx6ykrbfa,share_enpo7c64gtcr9eop",invalid,False,tally_8k90mpzz3zoh3rw2,2c441c265659cba5dce02331d449ead40aeeee8a424623f05b1f04f7736efbb1,ballotsubmission,Manual review
NHPGDENX0JJQ,2025E1,B00078,CandidateB,2025-09-20T13:03:00,reg_cun5kxeid9zw3nut,enc_nksm6l5nhyvllmpp,sig_ulewh82c8a989ubd,bsgn_6bxf9a9nd6quqj0m,zkp_au4szv8crj1s3ins,"share_qqpgb4dlb9fwlm1c,share_3uw9ppk2h7spbsyb,share_5oidf3li64amya9h",invalid,False,tally_4mawonz99wh2r9l0,6fe6d4914fa42a7d8977932c05d13394ffc91dc5c9c1b9046ff13d37767faecb,registration,No issue
XE7QX7BETY71,2025E2,B00079,CandidateD,2025-09-20T08:23:00,reg_3z5q7lupg6t5edev,enc_p416rus8axbzxg81,sig_e7pk3a0yp96q9fws,bsgn_967v92ev8e0c33d5,zkp_noqyz6f8yopqpvyr,"share_w9fh28uy1zxs4z0p,share_1l3ec2nqix46zrtu,share_3rtfmuyuxneyttuj",created,False,tally_44nn3rp4rmcqkndr,0e11062d99074a69c800329b8aa9b8abb46465997088b8470e30b041289c4e28,verification,OK
ITBHTOCXB901,2025E3,B00080,CandidateA,2025-09-20T08:35:00,reg_a3bv46nm7tkofbs1,enc_ue174ok0h915h7kl,sig_uhe76dpb1kqae40f,bsgn_kufq0orbufiw8sik,zkp_k5g3gzsac01ekfct,"share_38x296havgv7vy56,share_82t7oa43222y2c3x,share_6aimehzs43r7e96q",created,True,tally_0aoudt0vo7cqeyug,e2a97a2ead0d21172305350ad9445a67629cc6a753808d605cde52e12f3f44dc,tally,OK
MKT7NLP5BK7C,2025E2,B00081,CandidateC,2025-09-20T11:52:00,reg_h00rb59mbnwg9mtd,enc_74pmcv5r89ougw1a,sig_zzdpwoyav802to06,bsgn_2akqrjjo22kjfyjo,zkp_ar086u0a43pvfkf0,"share_532v5yfajqrn83ju,share_i04peqvwz9272484,share_dfv3x8k0se5lzom7",created,False,tally_1pch6d8vjneewmpd,21edfffaeba84fcdac1ceba0f44344fbb9eb4bf218537cffb9cfa1f233c7cc4e,tally,Late ballot
XICRS9S3R4WT,2025E3,B00082,CandidateA,2025-09-20T14:48:00,reg_frkw6yyfw6x1jl9u,enc_8tk17lqggj76qhln,sig_fwblog6gci7xl86d,bsgn_v82fgc749y9np8ro,zkp_ayuxlzx33u1110bh,"share_w6uq2zyw5ks5dpvq,share_oappgruxiidb7pqu,share_iw03eld981t0861n",submitted,True,tally_5jv4cjl2a2dj2co0,e5929c31234973faf42cf36f89d28ed52c3562ee207aef13469cf16eaafb3174,registration,OK
3AQ9IDYP55VW,2025E2,B00083,CandidateA,2025-09-20T11:11:00,reg_373qul1ov20vl0cs,enc_9im1ngyb3z7s02w9,sig_uagfuta6g541d5kb,bsgn_mm22x79nj9ywftjn,zkp_ymsdk8aar37cnxw4,"share_mfui75s7eiymbaj7,share_i8e6sl8dwxkhycss,share_3qkh3abkcsm3l40n",submitted,True,tally_6w461petysz5etue,27acb4b24c4a3700a6b1b7d52e8178ec3a61c356733e7e68a4c97b17f50346de,tally,No issue
28JGKJJ4EVDH,2025E3,B00084,CandidateE,2025-09-20T11:27:00,reg_qw8c9mqllcqamco4,enc_re0v15lw4ohohe31,sig_vztorhc4pcv2ijhs,bsgn_2qk4si05ydbs1zj9,zkp_ljtt23rjbu5y2gf2,"share_7qaiw0zixni2itet,share_fue488gj3dcahl52,share_383u062hrydc3mx4",invalid,True,tally_5sfuloyzk18taygg,111d2baa0289163bfdd8c2bc171bc967d7841247b86bb4e6f431dd31ed9a8c5f,verification,No issue
ZO28MJ69HFRS,2025E2,B00085,CandidateC,2025-09-20T09:39:00,reg_1vpnkw362dr0g105,enc_e5xd78wfhfotk97x,sig_afha5d1dhzn9iu43,bsgn_6ck867sc3t7uuzh0,zkp_jte28wonwm4tw38f,"share_oc4ljk78rmu06qqi,share_8c6mste70r6903bj,share_gf7gkgm0wqv48ys8",submitted,True,tally_jz35m1qxasqhyx89,cd042b068ddac9750d4fe4ab2f4011f65c9cc2d1d1b916744c68fcad266cf8ae,ballotsubmission,Late ballot
1ETUWMI96MNC,2025E3,B00086,CandidateE,2025-09-20T11:10:00,reg_7s4dnqpgi2jamjdh,enc_3qifmdc2joif2o8n,sig_4n3knh96kx1t0itd,bsgn_reyy7lr5kbzztgn3,zkp_vv3yvtm3ylnj7qbb,"share_4rkkqzptms4bwbjr,share_wot9hvu9e8uki07z,share_12rk68b28t6wxa9k",invalid,True,tally_5abj19d7h0qkc5hl,f24ba705c47c44d2732a50832c9dc910c331595f6d49065049c41d444ce32466,registration,OK
ZDXJ3UUTHTSE,2025E3,B00087,CandidateA,2025-09-20T10:04:00,reg_fjtlwe6ux63e5nkb,enc_ydjoqhfp1y7b3kgh,sig_t0rk28k1j9hkvd7h,bsgn_jtjj3pujyc3l0qbs,zkp_bn1n92qblvcapq5d,"share_mrhxav5295kv6jre,share_u7h2rhjkkvhjae8g,share_r1392aq71li3zao5",verified,False,tally_pokvonf6gmclyz9g,d50f40a1844f05df80b67d43a11d17f3e09262ccf85a526f31aac3936e279e6d,verification,OK
BH7E89P03LE4,2025E2,B00088,CandidateC,2025-09-20T15:46:00,reg_ebvsrek2cghq41fs,enc_fcy6zvmyxn5v5bb3,sig_x9rz89st61k8cqni,bsgn_5exg0jpzey5bdfps,zkp_3zngvaieb3l3uhxt,"share_fl4up6gbl81lw1u7,share_fx6kbexapkhgwyzy,share_yzq0guy2vqn8ohnx",invalid,True,tally_nycnotn2mta2msj6,85a273eee32d2e41d8c9939b939ee13d7be3539fee9bd932f13855be9571a337,verification,No issue
EBAB1JLHGITC,2025E1,B00089,CandidateE,2025-09-20T09:55:00,reg_dpkzqzs0zdg1320s,enc_8ovzbwey946cno5k,sig_40do1scyqjo6wrhc,bsgn_380j6qhbcz6gayk6,zkp_nzskxxii1lzq6cuw,"share_rilw5m52qgc4sqoo,share_rptcwm97etvahqnu,share_mk8kezco09yohhsh",submitted,False,tally_9fbz0xv92fs11i17,c3950c47a867c1d957af813352babce01c10341513e4952572b15d462bc70592,audit,Manual review
OIJWQPMTFJJ5,2025E1,B00090,CandidateD,2025-09-20T09:04:00,reg_f7d1v09j94rxfahu,enc_s5eoevaj8yijjyh0,sig_hjgd9mox51cf1q2j,bsgn_b4fs0xo2m8fb19m1,zkp_4w66vbejhwp1luin,"share_ipirnc40hhjy23g6,share_kwzzhwik4vwy0n82,share_jcy1bahg9ut9fcan",created,True,tally_ounfz6mssnqem0h4,1d8a58426af3d0a221d47e3579edb7c80d617e2eeafdf0715dce1e354bca8c31,verification,OK
4AHXQ0FMHP7K,2025E2,B00091,CandidateC,2025-09-20T16:28:00,reg_4bdxt7mpf2xagyfh,enc_ndt5lzalvmix7o8r,sig_uogqzxcjq4053j4l,bsgn_casc2pjiey9sbb1s,zkp_6zp0wz727gjdwovh,"share_h6rqtagjhybskek5,share_faann9bpp26egn03,share_w8s5990jn44p1foy",invalid,False,tally_6pwi6ynjhtoaeytz,88dd863bf09f9313f2e7e6d2c0d94f14edf06c0db10eb2e78fd8fabdd778df05,verification,No issue
Y5W99PG6UDYI,2025E3,B00092,CandidateC,2025-09-20T11:38:00,reg_ue6zu9pwcohv31ic,enc_9bewjs81j6r38wot,sig_c22ef62dj22i99ai,bsgn_4mmb4u4ihqr0h3gb,zkp_6667niaecjqvv9ee,"share_wfx7a4tt140lldcq,share_6zqjf1j7vzvq37yi,share_jvgpztmgi5p2ikhm",invalid,False,tally_em8tv0c5afj6s00e,ac413306439b84d8085957a244b4a95eb45d1d610371c8b5b214374f74316225,verification,No issue
JMX5DDUW8YEH,2025E3,B00093,CandidateA,2025-09-20T08:36:00,reg_rh8yj0zbg4lsmhv0,enc_6vdjby3obwthaedq,sig_puuhzbt0gofhwfaa,bsgn_ik421lkcyf8xve9o,zkp_o0s7vnb8luucfpsr,"share_ywvasplv0ybeaojb,share_kp6dnp5fik7y3ng2,share_uw804dganqxojwb2",submitted,False,tally_90lj3jz6247l9tkh,18cfa84577f357dbe040dfd22c15aaf981ebc8777cd82b745e7f2f1a98602a88,verification,OK
968X942HZGEM,2025E1,B00094,CandidateA,2025-09-20T17:31:00,reg_60to931fmadnepor,enc_tvc55kufbhlylvtd,sig_35o9gzaldm3re3pc,bsgn_m2ozjvldvt0yw1zb,zkp_82isjq1kx6uha1of,"share_85ifb7kswr8tx5f2,share_iwtenllj5sowb14y,share_uve0zqxfv0ybvpni",created,False,tally_8am4weg5xtcjtzmz,a42ef167212042f13f3b1573968c3057c2c3c37c3a78b1319354808617cdd2f8,registration,No issue
A7X659V5A0QV,2025E3,B00095,CandidateA,2025-09-20T14:31:00,reg_n5rnstgrmr1q38ho,enc_ygcq2qmff6qohq9c,sig_h6p9ge4l9405tpw0,bsgn_hrjo7o1wrrw3zkdm,zkp_wmi7d3364u38haiy,"share_3uh7gb85igl2uk2c,share_12c1lyef24lck72d,share_7uoluk2utj4wxlpa",invalid,False,tally_ircf9zij5lpebcn6,5663f0ad280353fb62cc4523bc53c3a5452afb686702835b29fa60f85ff83948,ballotsubmission,OK
ZT5KFO58YTUV,2025E2,B00096,CandidateA,2025-09-20T17:33:00,reg_qfbx37yvwvvnllgh,enc_orqpkzxdi8yjnfr8,sig_2ts0ske49uigy6sc,bsgn_3ks9af4xo5zunnuq,zkp_jt1rjz0pqd2w5f3a,"share_b3grynwq80nhju6w,share_2op8a4svbhcdmqc9,share_l0v09iamys0s0ppi",invalid,True,tally_0fdaaf6y46l69dmb,95f79e70318b07475cbf4e14ac276740eaa58ed88394e3c1f166eba537aed437,ballotsubmission,Manual review
PNTFY61NSXKM,2025E1,B00097,CandidateB,2025-09-20T14:14:00,reg_r5p5q0ps7qk459k5,enc_h40mx41gzh9cngit,sig_gwli4gbfz3hrdo9j,bsgn_ugppgd6uuiao14pe,zkp_g8p2vpeedaftnzhz,"share_8lyvfbh8exmo4qj1,share_bjfx2wkkjyy0tkz9,share_q9cumgv13mn7il52",created,False,tally_np09x7mt2s99umym,26d58722a3473e76121c84a913355781839e2b5f94c51c39b75ce7a0e4a05617,registration,OK
XD0V7GF49VW8,2025E3,B00098,CandidateE,2025-09-20T13:12:00,reg_xxeqfwryjv8cx40m,enc_tt18iuinz61ktg29,sig_ob5jbq09kfnxdsz8,bsgn_8k4h7sct7ohv6o7b,zkp_gwzazzp6ykex709b,"share_g9k311d0pgvqrru9,share_07fxsudvfnc6hq97,share_ekk6xdzvractrek4",invalid,False,tally_ct1g8714cddai8m3,4bfdfca7781f1f8780cd9498e1eee04dce29b68bc243f57624815d3359f01454,verification,Manual review
78I46UCKN9UO,2025E2,B00099,CandidateE,2025-09-20T16:06:00,reg_vp48wrglniylgsjb,enc_dwhgnc7qgno65fuh,sig_2ra2s5xabm378qju,bsgn_h6io0cbep2yrngaz,zkp_8vqahrw9v1n2t88b,"share_va56envdh55p9vr6,share_lz560mrl410eb1w1,share_7ncrjxn2xwb1qz8o",submitted,True,tally_36sh4zcxh4us8b6k,98559a73965b036b5aa422aeb21fe16b9452e2c092a0e99f5701edbbaa8acc60,registration,No issue
OLZ9QGEQNJXF,2025E2,B00100,CandidateA,2025-09-20T14:22:00,reg_nj6tf2lmodm894ub,enc_74c9366t2miv646n,sig_nyuld178h0p64mth,bsgn_h6dijqt0ahr0tsyw,zkp_md1lowyq3toc4wt0,"share_o3dl0fhd6m34kmkh,share_0vscq9xscd57j4hu,share_tao6x9jrbsnaz92i",created,False,tally_u26a6mr6ij3fnde7,c2db43d75fc3e3e229eeda973c70e16a99dc4b393342fa4f4bcdd87e62863c0e,verification,Late ballot
HOYOLZG1V5M1,2025E1,B00101,CandidateB,2025-09-20T08:16:00,reg_dqbg2ay6wdd2rs59,enc_8xithukrqpn6rxaf,sig_irqx34qmoftcsq6o,bsgn_s74sm3q9qffd0cc2,zkp_8va36caybb6syy2x,"share_h9ts75muf61gpboj,share_s2lqrn2sl501kd2k,share_7zofyxmy4icvn3he",created,False,tally_nyi4e9jgt8kiew3l,c280123fb2631fe67d09ea86212b1285eee95ab5ed3d1095628366a218d3b7d0,audit,Late ballot
ZNJRYAORU3IU,2025E3,B00102,CandidateA,2025-09-20T13:05:00,reg_1lson3yqy9m89rjt,enc_hp399lluctvszyth,sig_bytebbkg7ekvqj2h,bsgn_lt4wylq2kk6ukwxi,zkp_ccwo85rtlwr8yrub,"share_smt08uex79nqpeta,share_siol1w87uobz67e3,share_9fvh67xgjv3tptmb",verified,False,tally_lbdfne2y68h111zy,2685483c7856a3e4ee3c7f6f595904034ad577c0f098fc9dc20a316a8a24c76e,registration,OK
7FPBSSGKSY2P,2025E2,B00103,CandidateE,2025-09-20T11:34:00,reg_kjw34njex18gnj2x,enc_fazgr0c8xu8vtt6n,sig_zphxluijeu1mh1dq,bsgn_6qekoktwd14sq49a,zkp_akltz5ywputa1z0p,"share_oqb2rb22h5ukemc4,share_36lg7p75q6gtp7ox,share_rhd9rp2vc37oon69",verified,True,tally_3nnajf5nobrn2rp1,e9274e3c59cfcbdb57917bf069ff03e1feae3c6a30f947f1e92d6f547bb9db5d,ballotsubmission,Manual review
SI6BRGQOHH0P,2025E3,B00104,CandidateA,2025-09-20T11:46:00,reg_4zto68dil64bvjlh,enc_8j6dux15pxjz673n,sig_wngo9ioeipr4qbxm,bsgn_3zmb072nmndiq9og,zkp_7tm3wue1mvtzkz3r,"share_hl46l00gfm9nyzld,share_2b9ilq6vzx0uig2i,share_5y5wihmqsp8d9l5z",created,False,tally_e44xzfonr5mi9q2x,98bfd46a49e806943fdf2c006711778ba470a09d2f9e029f7fc5e5c893e58be2,audit,Late ballot
3W5LFRQ3XKNV,2025E1,B00105,CandidateA,2025-09-20T14:17:00,reg_5tjoz39753fcg2mu,enc_pkjbu7fp7jlpqm18,sig_cned9m5pc1q1mfu6,bsgn_7mwg7c40b59xsp4r,zkp_k5ow3ihb3pkjpc8w,"share_u33r5ngbg1qmxw8n,share_tavdbdqqc7wctslb,share_vd96a5gxnsnhjfzl",created,True,tally_bmrlek0fqb6tqjmg,ab146b67a860842de6ece96423f6de037ef4bbe2ff722ccf3ddd7f68a158c92b,tally,No issue
6OL3QEQJ1VEL,2025E1,B00106,CandidateA,2025-09-20T13:11:00,reg_3g1v9n7n40zeao14,enc_hnqrn1yo6c5t0746,sig_lldgiophuzk7ths4,bsgn_of2xxgrqug2976td,zkp_j1jn62irjksmd776,"share_p61kw0wwrr7jybbb,share_i015z0xfn0ggzoqp,share_12g00ophzvcytwrz",created,False,tally_4h8an1w3bawicz2i,f6b9ec542f9989b82be50649f6debad382bc90975964506b89e1d7901314cb7f,audit,No issue
SHRC41M385NJ,2025E2,B00107,CandidateC,2025-09-20T16:43:00,reg_5kt5e489ghoystz9,enc_u5gd4eeeb5jihkmw,sig_h5cawdajzcf6ljuo,bsgn_koqx9dwgg40l7hwc,zkp_7oyjlohhyseuyynd,"share_10rsh1u3yqo8fbrd,share_djjdbp1im0vsgrcc,share_eoxslg3784cp783e",created,True,tally_qn9pvebi5cbc7jpy,4527406c2b1d2a74e2a7bd0937f49b82e45dd28ba628e77ba8925912fa18c87f,tally,OK
57SFMSTRLPU8,2025E3,B00108,CandidateC,2025-09-20T09:52:00,reg_yxpz9ly0in60v67s,enc_jzh79x78nvv7wlz9,sig_lcbyn005yu3198bj,bsgn_nql9x1zesxpz42sp,zkp_x10cel66m6b6zc5b,"share_9lzpqvgtakva1nn1,share_v8u3rcwvvm32yq7g,share_a4j1v1rn921yxtr6",verified,False,tally_r6mc669jnaiw936x,be88e1d3fd2f632c6ea793a84810ea999ac0f2c3ad6fe793c669334a6cf30350,tally,Late ballot
